,model,x,f,e
459,4-layer,0.08750000000000002,0.13074246,0.14870936
460,4-layer,0.09375,0.14391884,0.16315448
461,4-layer,0.10000000000000003,0.1578168,0.1781687
462,4-layer,0.10625000000000001,0.17248634,0.19375393
463,4-layer,0.11250000000000004,0.18797967,0.20992756
464,4-layer,0.11875000000000002,0.20435104,0.22669528
465,4-layer,0.125,0.22165626,0.24406812
466,4-layer,0.13125000000000003,0.23995169,0.26204905
467,4-layer,0.1375,0.25929362,0.28065705
468,4-layer,0.14375000000000004,0.27973634,0.29989254
469,4-layer,0.15000000000000002,0.30133083,0.31975663
470,4-layer,0.15625,0.32412198,0.34025848
471,4-layer,0.16250000000000003,0.34814513,0.36139476
472,4-layer,0.16875,0.37342227,0.38316715
473,4-layer,0.17500000000000004,0.3999561,0.4055572
474,4-layer,0.18125000000000002,0.4277231,0.42855605
475,4-layer,0.1875,0.4566648,0.45214045
476,4-layer,0.19375000000000003,0.48667675,0.47627902
477,4-layer,0.2,0.5175965,0.50091827
478,4-layer,0.20625000000000004,0.5491924,0.5259954
479,4-layer,0.21250000000000002,0.58115804,0.55141157
480,4-layer,0.21875,0.61312646,0.57703626
481,4-layer,0.22500000000000003,0.6447433,0.6026839
482,4-layer,0.23125,0.6758834,0.6281073
483,4-layer,0.23750000000000004,0.7072453,0.652949
484,4-layer,0.24375000000000002,0.7418895,0.67670417
485,4-layer,0.25,0.78905237,0.6986536
486,5-layer,-0.25,0.29195678,0.24914548
487,5-layer,-0.24375,0.28351128,0.2394386
488,5-layer,-0.2375,0.27540982,0.22931957
489,5-layer,-0.23125,0.2675531,0.2189666
490,5-layer,-0.225,0.2598779,0.20851804
491,5-layer,-0.21875,0.25234073,0.19809264
492,5-layer,-0.2125,0.24490905,0.18777725
493,5-layer,-0.20625,0.23755741,0.1776461
494,5-layer,-0.2,0.23026522,0.1677481
495,5-layer,-0.19375,0.22301555,0.15812707
496,5-layer,-0.1875,0.2157951,0.14881176
497,5-layer,-0.18125,0.20859353,0.1398183
498,5-layer,-0.175,0.20140311,0.13115864
499,5-layer,-0.16875,0.19421872,0.12283774
500,5-layer,-0.16249999999999998,0.18703705,0.11486249
501,5-layer,-0.15625,0.17985654,0.10722256
502,5-layer,-0.15,0.1726768,0.099922895
503,5-layer,-0.14375,0.16549858,0.09294215
504,5-layer,-0.1375,0.15832302,0.08629042
505,5-layer,-0.13124999999999998,0.15115166,0.07994183
506,5-layer,-0.125,0.14398624,0.07389159
507,5-layer,-0.11875,0.13682824,0.06813592
508,5-layer,-0.11249999999999999,0.12967908,0.06266023
509,5-layer,-0.10624999999999998,0.12253958,0.057453506
510,5-layer,-0.09999999999999998,0.115410164,0.05250508
511,5-layer,-0.09375,0.10829057,0.047813985
512,5-layer,-0.0875,0.10117988,0.04335598
513,5-layer,-0.08124999999999999,0.09407665,0.039135225
514,5-layer,-0.07499999999999998,0.086978555,0.03514598
515,5-layer,-0.06874999999999998,0.07988263,0.031370744
516,5-layer,-0.0625,0.07278517,0.027811233
517,5-layer,-0.056249999999999994,0.065682024,0.024457254
518,5-layer,-0.04999999999999999,0.05856862,0.021303196
519,5-layer,-0.04374999999999998,0.051440127,0.018344155
520,5-layer,-0.03749999999999998,0.044292238,0.015573969
521,5-layer,-0.03125,0.037122414,0.012986502
522,5-layer,-0.024999999999999994,0.02993238,0.010584687
523,5-layer,-0.01874999999999999,0.022737265,0.008360712
524,5-layer,-0.012499999999999983,0.015597391,0.006311681
525,5-layer,-0.006249999999999978,0.00880494,0.0044269376
526,5-layer,0.0,0.0048034955,0.0027117687
527,5-layer,0.006250000000000033,0.0091638155,0.0011731861
528,5-layer,0.012500000000000011,0.016279567,0.0008466912
529,5-layer,0.01874999999999999,0.023912322,0.001522766
530,5-layer,0.025000000000000022,0.03179161,0.0025666568
531,5-layer,0.03125,0.039862264,0.0034871046
532,5-layer,0.03750000000000003,0.048112683,0.0042578084
533,5-layer,0.04375000000000001,0.056544065,0.004886549
534,5-layer,0.050000000000000044,0.06516259,0.0053691906
535,5-layer,0.05625000000000002,0.07397641,0.00570838
536,5-layer,0.0625,0.08299434,0.005911385
537,5-layer,0.06875000000000003,0.09222555,0.0059869112
538,5-layer,0.07500000000000001,0.10167895,0.0059446017
539,5-layer,0.08125000000000004,0.111363165,0.0058561023
540,5-layer,0.08750000000000002,0.12128657,0.005891238
541,5-layer,0.09375,0.13145676,0.006134732
542,5-layer,0.10000000000000003,0.14188135,0.0064616567
543,5-layer,0.10625000000000001,0.15256739,0.0068145604
544,5-layer,0.11250000000000004,0.16352186,0.007173076
545,5-layer,0.11875000000000002,0.17475173,0.007538734
546,5-layer,0.125,0.18626457,0.007904962
547,5-layer,0.13125000000000003,0.19806892,0.008273403
548,5-layer,0.1375,0.21017504,0.0086486265
549,5-layer,0.14375000000000004,0.22259605,0.009031743
550,5-layer,0.15000000000000002,0.23534948,0.009444015
551,5-layer,0.15625,0.24845949,0.00993825
552,5-layer,0.16250000000000003,0.26195988,0.010732284
553,5-layer,0.16875,0.27589887,0.0122188525
554,5-layer,0.17500000000000004,0.29034567,0.014235564
555,5-layer,0.18125000000000002,0.30540043,0.016513262
556,5-layer,0.1875,0.3212091,0.018985245
557,5-layer,0.19375000000000003,0.3379857,0.021632323
558,5-layer,0.2,0.35604662,0.024473611
559,5-layer,0.20625000000000004,0.37586328,0.02751275
560,5-layer,0.21250000000000002,0.39814395,0.030785125
561,5-layer,0.21875,0.42396128,0.034326967
562,5-layer,0.22500000000000003,0.45495135,0.03820318
563,5-layer,0.23125,0.49362242,0.042491138
564,5-layer,0.23750000000000004,0.54383063,0.047299467
565,5-layer,0.24375000000000002,0.6115047,0.052801996
566,5-layer,0.25,0.70575666,0.05923471
567,"5-layer, baseline",-0.25,0.34890115,0.121554434
568,"5-layer, baseline",-0.24375,0.34108967,0.117451176
569,"5-layer, baseline",-0.2375,0.33315814,0.113429725
570,"5-layer, baseline",-0.23125,0.32511508,0.10948482
571,"5-layer, baseline",-0.225,0.31696862,0.10562122
572,"5-layer, baseline",-0.21875,0.30872655,0.10182503
573,"5-layer, baseline",-0.2125,0.3003962,0.09810399
574,"5-layer, baseline",-0.20625,0.2919848,0.09445723
575,"5-layer, baseline",-0.2,0.28349924,0.09087175
576,"5-layer, baseline",-0.19375,0.27494562,0.087355345
577,"5-layer, baseline",-0.1875,0.26633036,0.08390791
578,"5-layer, baseline",-0.18125,0.25765914,0.080520175
579,"5-layer, baseline",-0.175,0.24893749,0.07719437
580,"5-layer, baseline",-0.16875,0.24017069,0.07393167
581,"5-layer, baseline",-0.16249999999999998,0.23136365,0.07072628
582,"5-layer, baseline",-0.15625,0.22252113,0.06758301
583,"5-layer, baseline",-0.15,0.21364747,0.06449884
584,"5-layer, baseline",-0.14375,0.20474707,0.06146472
585,"5-layer, baseline",-0.1375,0.19582361,0.05849432
586,"5-layer, baseline",-0.13124999999999998,0.18688121,0.055578798
587,"5-layer, baseline",-0.125,0.17792323,0.052723616
588,"5-layer, baseline",-0.11875,0.16895321,0.049921263
589,"5-layer, baseline",-0.11249999999999999,0.15997434,0.04717268
590,"5-layer, baseline",-0.10624999999999998,0.15098982,0.04447646
591,"5-layer, baseline",-0.09999999999999998,0.14200255,0.04183782
592,"5-layer, baseline",-0.09375,0.13301554,0.039256856
593,"5-layer, baseline",-0.0875,0.124031834,0.03673128
594,"5-layer, baseline",-0.08124999999999999,0.11505431,0.034259193
595,"5-layer, baseline",-0.07499999999999998,0.10608606,0.031844966
596,"5-layer, baseline",-0.06874999999999998,0.0971304,0.029483106
597,"5-layer, baseline",-0.0625,0.08819141,0.027182253
598,"5-layer, baseline",-0.056249999999999994,0.07927368,0.024938846
599,"5-layer, baseline",-0.04999999999999999,0.07038355,0.022745315
600,"5-layer, baseline",-0.04374999999999998,0.061529703,0.020612668
601,"5-layer, baseline",-0.03749999999999998,0.052726127,0.018540248
602,"5-layer, baseline",-0.03125,0.043996256,0.016529746
603,"5-layer, baseline",-0.024999999999999994,0.035385523,0.014571855
604,"5-layer, baseline",-0.01874999999999999,0.026994683,0.012678023
605,"5-layer, baseline",-0.012499999999999983,0.019094817,0.010844862
606,"5-layer, baseline",-0.006249999999999978,0.012608949,0.009071219
607,"5-layer, baseline",0.0,0.0105329,0.00736848
608,"5-layer, baseline",0.006250000000000033,0.014817717,0.0057222685
609,"5-layer, baseline",0.012500000000000011,0.02199737,0.0041413293
610,"5-layer, baseline",0.01874999999999999,0.03004843,0.002634402
611,"5-layer, baseline",0.025000000000000022,0.0384138,0.0012379495
612,"5-layer, baseline",0.03125,0.046914756,0.00092106743
613,"5-layer, baseline",0.03750000000000003,0.055479422,0.0016412296
614,"5-layer, baseline",0.04375000000000001,0.06407423,0.0028412938
615,"5-layer, baseline",0.050000000000000044,0.072681114,0.0040117456
616,"5-layer, baseline",0.05625000000000002,0.08128956,0.005117212
617,"5-layer, baseline",0.0625,0.08989315,0.006154718
618,"5-layer, baseline",0.06875000000000003,0.09848766,0.007123933
619,"5-layer, baseline",0.07500000000000001,0.10707023,0.008019839
620,"5-layer, baseline",0.08125000000000004,0.1156387,0.008839499
621,"5-layer, baseline",0.08750000000000002,0.12419166,0.009587198
622,"5-layer, baseline",0.09375,0.13272777,0.010258798
623,"5-layer, baseline",0.10000000000000003,0.14124614,0.010848694
624,"5-layer, baseline",0.10625000000000001,0.14974596,0.011373081
625,"5-layer, baseline",0.11250000000000004,0.15822661,0.011811862
626,"5-layer, baseline",0.11875000000000002,0.16668738,0.012171474
627,"5-layer, baseline",0.125,0.17512752,0.012448218
628,"5-layer, baseline",0.13125000000000003,0.18354648,0.012646599
629,"5-layer, baseline",0.1375,0.19194356,0.012764007
630,"5-layer, baseline",0.14375000000000004,0.20031801,0.012796888
631,"5-layer, baseline",0.15000000000000002,0.20866898,0.012749089
632,"5-layer, baseline",0.15625,0.21699566,0.012614316
633,"5-layer, baseline",0.16250000000000003,0.22529694,0.012398563
634,"5-layer, baseline",0.16875,0.23357183,0.012093258
635,"5-layer, baseline",0.17500000000000004,0.24181879,0.0117117325
636,"5-layer, baseline",0.18125000000000002,0.25003648,0.011247314
637,"5-layer, baseline",0.1875,0.25822297,0.010703611
638,"5-layer, baseline",0.19375000000000003,0.26637653,0.010099158
639,"5-layer, baseline",0.2,0.27449462,0.009453621
640,"5-layer, baseline",0.20625000000000004,0.28257483,0.008834962
641,"5-layer, baseline",0.21250000000000002,0.29061392,0.008400507
642,"5-layer, baseline",0.21875,0.29860842,0.008255286
643,"5-layer, baseline",0.22500000000000003,0.3065542,0.0083171455
644,"5-layer, baseline",0.23125,0.31444672,0.008479417
645,"5-layer, baseline",0.23750000000000004,0.32228035,0.008689554
646,"5-layer, baseline",0.24375000000000002,0.3300492,0.008925537
647,"5-layer, baseline",0.25,0.33774638,0.0091854185
648,"5-layer, EMA-only",-0.25,0.3592072,0.13395175
649,"5-layer, EMA-only",-0.24375,0.3513085,0.12961283
650,"5-layer, EMA-only",-0.2375,0.34325188,0.12533674
651,"5-layer, EMA-only",-0.23125,0.3350498,0.12113166
652,"5-layer, EMA-only",-0.225,0.32671455,0.11699179
653,"5-layer, EMA-only",-0.21875,0.31825733,0.11290895
654,"5-layer, EMA-only",-0.2125,0.30968922,0.108883455
655,"5-layer, EMA-only",-0.20625,0.30102038,0.1049211
656,"5-layer, EMA-only",-0.2,0.2922607,0.10101695
657,"5-layer, EMA-only",-0.19375,0.28341928,0.09716391
658,"5-layer, EMA-only",-0.1875,0.27450502,0.0933653
659,"5-layer, EMA-only",-0.18125,0.265526,0.08962233
660,"5-layer, EMA-only",-0.175,0.25648993,0.08593157
661,"5-layer, EMA-only",-0.16875,0.2474043,0.08229388
662,"5-layer, EMA-only",-0.16249999999999998,0.23827586,0.078710094
663,"5-layer, EMA-only",-0.15625,0.22911114,0.07517353
664,"5-layer, EMA-only",-0.15,0.21991622,0.07168667
665,"5-layer, EMA-only",-0.14375,0.21069679,0.06825234
666,"5-layer, EMA-only",-0.1375,0.20145816,0.06486748
667,"5-layer, EMA-only",-0.13124999999999998,0.19220534,0.061535567
668,"5-layer, EMA-only",-0.125,0.18294287,0.05825293
669,"5-layer, EMA-only",-0.11875,0.17367546,0.055014253
670,"5-layer, EMA-only",-0.11249999999999999,0.16440704,0.051838875
671,"5-layer, EMA-only",-0.10624999999999998,0.15514144,0.048706103
672,"5-layer, EMA-only",-0.09999999999999998,0.14588228,0.045623027
673,"5-layer, EMA-only",-0.09375,0.13663295,0.0425943
674,"5-layer, EMA-only",-0.0875,0.12739666,0.0396164
675,"5-layer, EMA-only",-0.08124999999999999,0.11817627,0.03669022
676,"5-layer, EMA-only",-0.07499999999999998,0.10897508,0.033821553
677,"5-layer, EMA-only",-0.06874999999999998,0.09979592,0.031000376
678,"5-layer, EMA-only",-0.0625,0.09064159,0.02823877
679,"5-layer, EMA-only",-0.056249999999999994,0.081515394,0.025529057
680,"5-layer, EMA-only",-0.04999999999999999,0.07242118,0.022879172
681,"5-layer, EMA-only",-0.04374999999999998,0.06336349,0.02028472
682,"5-layer, EMA-only",-0.03749999999999998,0.054349028,0.017745148
683,"5-layer, EMA-only",-0.03125,0.045388617,0.0152632985
684,"5-layer, EMA-only",-0.024999999999999994,0.036502,0.0128479
685,"5-layer, EMA-only",-0.01874999999999999,0.027732577,0.010486928
686,"5-layer, EMA-only",-0.012499999999999983,0.019200038,0.008190529
687,"5-layer, EMA-only",-0.006249999999999978,0.011375003,0.0059566554
688,"5-layer, EMA-only",0.0,0.0070483093,0.00378684
689,"5-layer, EMA-only",0.006250000000000033,0.011306297,0.0016919209
690,"5-layer, EMA-only",0.012500000000000011,0.019029666,0.00047656737
691,"5-layer, EMA-only",0.01874999999999999,0.027401783,0.0023546508
692,"5-layer, EMA-only",0.025000000000000022,0.03594905,0.004251437
693,"5-layer, EMA-only",0.03125,0.044551734,0.006082262
694,"5-layer, EMA-only",0.03750000000000003,0.05316743,0.007844914
695,"5-layer, EMA-only",0.04375000000000001,0.06177737,0.009532293
696,"5-layer, EMA-only",0.050000000000000044,0.0703724,0.011151306
697,"5-layer, EMA-only",0.05625000000000002,0.0789475,0.012692323
698,"5-layer, EMA-only",0.0625,0.08749972,0.014159252
699,"5-layer, EMA-only",0.06875000000000003,0.09602767,0.015549749
700,"5-layer, EMA-only",0.07500000000000001,0.104530424,0.016858837
701,"5-layer, EMA-only",0.08125000000000004,0.1130077,0.018090792
702,"5-layer, EMA-only",0.08750000000000002,0.12145947,0.019239437
703,"5-layer, EMA-only",0.09375,0.1298858,0.020309072
704,"5-layer, EMA-only",0.10000000000000003,0.13828719,0.021287948
705,"5-layer, EMA-only",0.10625000000000001,0.14666383,0.02218635
706,"5-layer, EMA-only",0.11250000000000004,0.15501651,0.02300183
707,"5-layer, EMA-only",0.11875000000000002,0.16334559,0.023724493
708,"5-layer, EMA-only",0.125,0.17165178,0.024356026
709,"5-layer, EMA-only",0.13125000000000003,0.17993572,0.02489807
710,"5-layer, EMA-only",0.1375,0.18819797,0.025355175
711,"5-layer, EMA-only",0.14375000000000004,0.19643919,0.025714844
712,"5-layer, EMA-only",0.15000000000000002,0.20465994,0.02598146
713,"5-layer, EMA-only",0.15625,0.21286088,0.026148662
714,"5-layer, EMA-only",0.16250000000000003,0.22104251,0.026225911
715,"5-layer, EMA-only",0.16875,0.22920531,0.026199745
716,"5-layer, EMA-only",0.17500000000000004,0.23734969,0.026073579
717,"5-layer, EMA-only",0.18125000000000002,0.245476,0.025854547
718,"5-layer, EMA-only",0.1875,0.25358456,0.025524626
719,"5-layer, EMA-only",0.19375000000000003,0.2616753,0.025102697
720,"5-layer, EMA-only",0.2,0.26974845,0.024571165
721,"5-layer, EMA-only",0.20625000000000004,0.27780372,0.023932004
722,"5-layer, EMA-only",0.21250000000000002,0.2858407,0.023191754
723,"5-layer, EMA-only",0.21875,0.293859,0.022347499
724,"5-layer, EMA-only",0.22500000000000003,0.30185753,0.021391012
725,"5-layer, EMA-only",0.23125,0.30983537,0.020323906
726,"5-layer, EMA-only",0.23750000000000004,0.31779078,0.019150743
727,"5-layer, EMA-only",0.24375000000000002,0.32572204,0.017867284
728,"5-layer, EMA-only",0.25,0.3336267,0.016480882
729,"5-layer, AMSGrad-only",-0.25,0.2885419,0.23829249
730,"5-layer, AMSGrad-only",-0.24375,0.27995425,0.22891413
731,"5-layer, AMSGrad-only",-0.2375,0.27167124,0.2190581
732,"5-layer, AMSGrad-only",-0.23125,0.26358545,0.20891993
733,"5-layer, AMSGrad-only",-0.225,0.25564474,0.1986644
734,"5-layer, AMSGrad-only",-0.21875,0.24782413,0.1883992
735,"5-layer, AMSGrad-only",-0.2125,0.24011043,0.17823556
736,"5-layer, AMSGrad-only",-0.20625,0.23249486,0.16825065
737,"5-layer, AMSGrad-only",-0.2,0.22496957,0.15849596
738,"5-layer, AMSGrad-only",-0.19375,0.21752688,0.14900874
739,"5-layer, AMSGrad-only",-0.1875,0.21015894,0.13983437
740,"5-layer, AMSGrad-only",-0.18125,0.20285776,0.13098496
741,"5-layer, AMSGrad-only",-0.175,0.19561613,0.12246825
742,"5-layer, AMSGrad-only",-0.16875,0.18842714,0.114296496
743,"5-layer, AMSGrad-only",-0.16249999999999998,0.18128479,0.10646617
744,"5-layer, AMSGrad-only",-0.15625,0.17418434,0.09898661
745,"5-layer, AMSGrad-only",-0.15,0.16712126,0.09183863
746,"5-layer, AMSGrad-only",-0.14375,0.1600925,0.085027225
747,"5-layer, AMSGrad-only",-0.1375,0.15309504,0.0785337
748,"5-layer, AMSGrad-only",-0.13124999999999998,0.14612669,0.07235474
749,"5-layer, AMSGrad-only",-0.125,0.13918538,0.06647924
750,"5-layer, AMSGrad-only",-0.11875,0.13226931,0.060895205
751,"5-layer, AMSGrad-only",-0.11249999999999999,0.12537676,0.05559455
752,"5-layer, AMSGrad-only",-0.10624999999999998,0.11850577,0.050565906
753,"5-layer, AMSGrad-only",-0.09999999999999998,0.11165427,0.045796193
754,"5-layer, AMSGrad-only",-0.09375,0.10481982,0.041287806
755,"5-layer, AMSGrad-only",-0.0875,0.09799962,0.03701956
756,"5-layer, AMSGrad-only",-0.08124999999999999,0.091190524,0.032987766
757,"5-layer, AMSGrad-only",-0.07499999999999998,0.08438888,0.029184654
758,"5-layer, AMSGrad-only",-0.06874999999999998,0.07759048,0.025600374
759,"5-layer, AMSGrad-only",-0.0625,0.07079067,0.022235267
760,"5-layer, AMSGrad-only",-0.056249999999999994,0.06398456,0.019075576
761,"5-layer, AMSGrad-only",-0.04999999999999999,0.057166986,0.016116276
762,"5-layer, AMSGrad-only",-0.04374999999999998,0.050332613,0.013355652
763,"5-layer, AMSGrad-only",-0.03749999999999998,0.043477,0.010787848
764,"5-layer, AMSGrad-only",-0.03125,0.0365973,0.008403063
765,"5-layer, AMSGrad-only",-0.024999999999999994,0.029695142,0.006201925
766,"5-layer, AMSGrad-only",-0.01874999999999999,0.022784699,0.0041761873
767,"5-layer, AMSGrad-only",-0.012499999999999983,0.015921108,0.0023243376
768,"5-layer, AMSGrad-only",-0.006249999999999978,0.0093527995,0.0006671896
769,"5-layer, AMSGrad-only",0.0,0.004938187,0.0008851384
770,"5-layer, AMSGrad-only",0.006250000000000033,0.008254784,0.0022300025
771,"5-layer, AMSGrad-only",0.012500000000000011,0.014943091,0.0034164337
772,"5-layer, AMSGrad-only",0.01874999999999999,0.022251878,0.0044484697
773,"5-layer, AMSGrad-only",0.025000000000000022,0.029827964,0.005329526
774,"5-layer, AMSGrad-only",0.03125,0.037599728,0.006052533
775,"5-layer, AMSGrad-only",0.03750000000000003,0.045549523,0.0066282284
776,"5-layer, AMSGrad-only",0.04375000000000001,0.05367527,0.0070580603
777,"5-layer, AMSGrad-only",0.050000000000000044,0.06198068,0.007345757
778,"5-layer, AMSGrad-only",0.05625000000000002,0.07047155,0.0074880566
779,"5-layer, AMSGrad-only",0.0625,0.07915449,0.007492326
780,"5-layer, AMSGrad-only",0.06875000000000003,0.08803627,0.007357173
781,"5-layer, AMSGrad-only",0.07500000000000001,0.09712343,0.00709398
782,"5-layer, AMSGrad-only",0.08125000000000004,0.106422,0.0066993516
783,"5-layer, AMSGrad-only",0.08750000000000002,0.11593752,0.0061769276
784,"5-layer, AMSGrad-only",0.09375,0.12567501,0.005548819
785,"5-layer, AMSGrad-only",0.10000000000000003,0.1356389,0.0048324084
786,"5-layer, AMSGrad-only",0.10625000000000001,0.14583313,0.00415403
787,"5-layer, AMSGrad-only",0.11250000000000004,0.15626127,0.0038404234
788,"5-layer, AMSGrad-only",0.11875000000000002,0.16692698,0.0038588142
789,"5-layer, AMSGrad-only",0.125,0.17783403,0.0039841654
790,"5-layer, AMSGrad-only",0.13125000000000003,0.18898714,0.0041822074
791,"5-layer, AMSGrad-only",0.1375,0.20039253,0.004527163
792,"5-layer, AMSGrad-only",0.14375000000000004,0.21205905,0.005344614
793,"5-layer, AMSGrad-only",0.15000000000000002,0.22399986,0.0068105618
794,"5-layer, AMSGrad-only",0.15625,0.23623438,0.008618647
795,"5-layer, AMSGrad-only",0.16250000000000003,0.2487918,0.010617057
796,"5-layer, AMSGrad-only",0.16875,0.2617156,0.012763765
797,"5-layer, AMSGrad-only",0.17500000000000004,0.2750706,0.015057008
798,"5-layer, AMSGrad-only",0.18125000000000002,0.28895336,0.017495252
799,"5-layer, AMSGrad-only",0.1875,0.30350778,0.020084303
800,"5-layer, AMSGrad-only",0.19375000000000003,0.31894934,0.022831826
801,"5-layer, AMSGrad-only",0.2,0.33560205,0.025751058
802,"5-layer, AMSGrad-only",0.20625000000000004,0.35395634,0.028874729
803,"5-layer, AMSGrad-only",0.21250000000000002,0.37475997,0.032230157
804,"5-layer, AMSGrad-only",0.21875,0.3991627,0.03586136
805,"5-layer, AMSGrad-only",0.22500000000000003,0.4289459,0.039832644
806,"5-layer, AMSGrad-only",0.23125,0.46688986,0.044239923
807,"5-layer, AMSGrad-only",0.23750000000000004,0.5173644,0.04920955
808,"5-layer, AMSGrad-only",0.24375000000000002,0.58729005,0.054930452
809,"5-layer, AMSGrad-only",0.25,0.6877687,0.061683036
810,baseline,-0.25,14.81534,183.75711
811,baseline,-0.24375,13.850341,178.73558
812,baseline,-0.2375,12.861779,173.73486
813,baseline,-0.23125,11.875232,168.75645
814,baseline,-0.225,10.913477,163.80139
815,baseline,-0.21875,9.995578,158.8703
816,baseline,-0.2125,9.136273,153.96356
817,baseline,-0.20625,8.345666,149.08127
818,baseline,-0.2,7.629237,144.2233
819,baseline,-0.19375,6.988158,139.3894
820,baseline,-0.1875,6.419896,134.57928
821,baseline,-0.18125,5.9190493,129.79254
822,baseline,-0.175,5.4783216,125.028824
823,baseline,-0.16875,5.089498,120.287735
824,baseline,-0.16249999999999998,4.7442904,115.5689
825,baseline,-0.15625,4.434966,110.871994
826,baseline,-0.15,4.1547313,106.19675
827,baseline,-0.14375,3.8978922,101.54289
828,baseline,-0.1375,3.659842,96.9102
829,baseline,-0.13124999999999998,3.4369435,92.29848
830,baseline,-0.125,3.2263644,87.707565
831,baseline,-0.11875,3.025896,83.13727
832,baseline,-0.11249999999999999,2.8337998,78.58745
833,baseline,-0.10624999999999998,2.6486793,74.057976
834,baseline,-0.09999999999999998,2.469393,69.548676
835,baseline,-0.09375,2.294996,65.0594
836,baseline,-0.0875,2.1247082,60.58998
837,baseline,-0.08124999999999999,1.9578952,56.140236
838,baseline,-0.07499999999999998,1.7940603,51.70997
839,baseline,-0.06874999999999998,1.6328335,47.298996
840,baseline,-0.0625,1.4739592,42.907127
841,baseline,-0.056249999999999994,1.3172798,38.534138
842,baseline,-0.04999999999999999,1.1627144,34.179855
843,baseline,-0.04374999999999998,1.0102355,29.84411
844,baseline,-0.03749999999999998,0.8598477,25.526735
845,baseline,-0.03125,0.71157056,21.227613
846,baseline,-0.024999999999999994,0.565431,16.946701
847,baseline,-0.01874999999999999,0.4214778,12.683958
848,baseline,-0.012499999999999983,0.27986634,8.439497
849,baseline,-0.006249999999999978,0.14144827,4.2134485
850,baseline,0.0,0.031676672,0.006113896
851,baseline,0.006250000000000033,0.14029711,4.1821914
852,baseline,0.012500000000000011,0.272885,8.350875
853,baseline,0.01874999999999999,0.40476608,12.499304
854,baseline,0.025000000000000022,0.5352124,16.62666
855,baseline,0.03125,0.6644609,20.732002
856,baseline,0.03750000000000003,0.7934613,24.814219
857,baseline,0.04375000000000001,0.9243499,28.872028
858,baseline,0.050000000000000044,1.0613,32.904037
859,baseline,0.05625000000000002,1.2116883,36.908737
860,baseline,0.0625,1.3873252,40.884506
861,baseline,0.06875000000000003,1.605145,44.82962
862,baseline,0.07500000000000001,1.8865457,48.742348
863,baseline,0.08125000000000004,2.2550423,52.620926
864,baseline,0.08750000000000002,2.732994,56.463585
865,baseline,0.09375,3.3388195,60.268646
866,baseline,0.10000000000000003,4.0855064,64.03453
867,baseline,0.10625000000000001,4.9802885,67.759766
868,baseline,0.11250000000000004,6.0249405,71.443115
869,baseline,0.11875000000000002,7.216426,75.0835
870,baseline,0.125,8.547763,78.68014
871,baseline,0.13125000000000003,10.009106,82.23248
872,baseline,0.1375,11.588987,85.74033
873,baseline,0.14375000000000004,13.275614,89.20368
874,baseline,0.15000000000000002,15.058129,92.622856
875,baseline,0.15625,16.927818,95.99837
876,baseline,0.16250000000000003,18.87931,99.33093
877,baseline,0.16875,20.911953,102.621315
878,baseline,0.17500000000000004,23.031693,105.87022
879,baseline,0.18125000000000002,25.253914,109.07811
880,baseline,0.1875,27.60777,112.24499
881,baseline,0.19375000000000003,30.142155,115.37004
882,baseline,0.2,32.93254,118.45146
883,baseline,0.20625000000000004,36.08545,121.48609
884,baseline,0.21250000000000002,39.73465,124.46959
885,baseline,0.21875,44.02256,127.39668
886,baseline,0.22500000000000003,49.06656,130.26205
887,baseline,0.23125,54.920322,133.06168
888,baseline,0.23750000000000004,61.546852,135.7942
889,baseline,0.24375000000000002,68.81438,138.46231
890,baseline,0.25,76.515434,141.07367
891,non_trainable_bessel,-0.25,0.7705546,0.31335926
892,non_trainable_bessel,-0.24375,0.7383169,0.30558595
893,non_trainable_bessel,-0.2375,0.70710087,0.29765546
894,non_trainable_bessel,-0.23125,0.67687005,0.2895813
895,non_trainable_bessel,-0.225,0.6475918,0.28139734
896,non_trainable_bessel,-0.21875,0.61923605,0.27311262
897,non_trainable_bessel,-0.2125,0.5917741,0.2647449
898,non_trainable_bessel,-0.20625,0.5651778,0.2563117
899,non_trainable_bessel,-0.2,0.5394197,0.24782124
900,non_trainable_bessel,-0.19375,0.5144721,0.23929977
901,non_trainable_bessel,-0.1875,0.49030757,0.2307422
902,non_trainable_bessel,-0.18125,0.46689823,0.22217698
903,non_trainable_bessel,-0.175,0.44421637,0.2136087
904,non_trainable_bessel,-0.16875,0.42223418,0.20504068
905,non_trainable_bessel,-0.16249999999999998,0.40092388,0.19649146
906,non_trainable_bessel,-0.15625,0.3802579,0.18796423
907,non_trainable_bessel,-0.15,0.3602088,0.17947233
908,non_trainable_bessel,-0.14375,0.3407495,0.17102371
909,non_trainable_bessel,-0.1375,0.3218533,0.16262263
910,non_trainable_bessel,-0.13124999999999998,0.30349392,0.15427625
911,non_trainable_bessel,-0.125,0.2856455,0.14599055
912,non_trainable_bessel,-0.11875,0.26828283,0.13777113
913,non_trainable_bessel,-0.11249999999999999,0.2513812,0.12962705
914,non_trainable_bessel,-0.10624999999999998,0.23491651,0.12156652
915,non_trainable_bessel,-0.09999999999999998,0.21886535,0.11358617
916,non_trainable_bessel,-0.09375,0.20320469,0.10569191
917,non_trainable_bessel,-0.0875,0.18791246,0.097898036
918,non_trainable_bessel,-0.08124999999999999,0.17296693,0.09019905
919,non_trainable_bessel,-0.07499999999999998,0.15834734,0.08260087
