,model,x,f,e
1074,v2-amsgrad,-0.11875,0.100520864,0.096171975
1075,v2-amsgrad,-0.11249999999999999,0.09528694,0.09156662
1076,v2-amsgrad,-0.10624999999999998,0.09009543,0.08691597
1077,v2-amsgrad,-0.09999999999999998,0.084943295,0.082219064
1078,v2-amsgrad,-0.09375,0.07982682,0.07747438
1079,v2-amsgrad,-0.0875,0.07474142,0.07267966
1080,v2-amsgrad,-0.08124999999999999,0.06968139,0.067837864
1081,v2-amsgrad,-0.07499999999999998,0.06463972,0.062947616
1082,v2-amsgrad,-0.06874999999999998,0.05960777,0.058006518
1083,v2-amsgrad,-0.0625,0.05457519,0.053015076
1084,v2-amsgrad,-0.056249999999999994,0.049529433,0.04797351
1085,v2-amsgrad,-0.04999999999999999,0.044455647,0.042879634
1086,v2-amsgrad,-0.04374999999999998,0.03933636,0.037731268
1087,v2-amsgrad,-0.03749999999999998,0.034151264,0.03252296
1088,v2-amsgrad,-0.03125,0.028877037,0.027260087
1089,v2-amsgrad,-0.024999999999999994,0.023487572,0.021933142
1090,v2-amsgrad,-0.01874999999999999,0.017954957,0.016538445
1091,v2-amsgrad,-0.012499999999999983,0.012254251,0.011076594
1092,v2-amsgrad,-0.006249999999999978,0.0063972287,0.0055418955
1093,v2-amsgrad,0.0,0.0016460582,0.00010825816
1094,v2-amsgrad,0.006250000000000033,0.0067974487,0.0057663703
1095,v2-amsgrad,0.012500000000000011,0.013609955,0.011547908
1096,v2-amsgrad,0.01874999999999999,0.020912917,0.017418837
1097,v2-amsgrad,0.025000000000000022,0.028714502,0.023387257
1098,v2-amsgrad,0.03125,0.037064917,0.029458154
1099,v2-amsgrad,0.03750000000000003,0.04602301,0.035629734
1100,v2-amsgrad,0.04375000000000001,0.055650603,0.04191377
1101,v2-amsgrad,0.050000000000000044,0.0660101,0.048313197
1102,v2-amsgrad,0.05625000000000002,0.077163145,0.05482747
1103,v2-amsgrad,0.0625,0.08916907,0.061461896
1104,v2-amsgrad,0.06875000000000003,0.102083445,0.068218365
1105,v2-amsgrad,0.07500000000000001,0.11595642,0.07509689
1106,v2-amsgrad,0.08125000000000004,0.130831,0.08209981
1107,v2-amsgrad,0.08750000000000002,0.14674108,0.08922263
1108,v2-amsgrad,0.09375,0.16370928,0.09646672
1109,v2-amsgrad,0.10000000000000003,0.1817449,0.103822246
1110,v2-amsgrad,0.10625000000000001,0.20084128,0.11128627
1111,v2-amsgrad,0.11250000000000004,0.22097352,0.11885224
1112,v2-amsgrad,0.11875000000000002,0.24209614,0.12650713
1113,v2-amsgrad,0.125,0.26414078,0.13424051
1114,v2-amsgrad,0.13125000000000003,0.28701448,0.14203346
1115,v2-amsgrad,0.1375,0.31059876,0.14987572
1116,v2-amsgrad,0.14375000000000004,0.33474925,0.15774101
1117,v2-amsgrad,0.15000000000000002,0.3592977,0.1656091
1118,v2-amsgrad,0.15625,0.3840556,0.17345852
1119,v2-amsgrad,0.16250000000000003,0.4088214,0.18125817
1120,v2-amsgrad,0.16875,0.4333913,0.18898363
1121,v2-amsgrad,0.17500000000000004,0.45757574,0.19660527
1122,v2-amsgrad,0.18125000000000002,0.4812221,0.20409688
1123,v2-amsgrad,0.1875,0.5042455,0.21143153
1124,v2-amsgrad,0.19375000000000003,0.5266695,0.21859345
1125,v2-amsgrad,0.2,0.548679,0.22556597
1126,v2-amsgrad,0.20625000000000004,0.5706874,0.23234485
1127,v2-amsgrad,0.21250000000000002,0.59342754,0.23894024
1128,v2-amsgrad,0.21875,0.6180759,0.24538419
1129,v2-amsgrad,0.22500000000000003,0.6464435,0.25171345
1130,v2-amsgrad,0.23125,0.6812962,0.2579928
1131,v2-amsgrad,0.23750000000000004,0.72694445,0.26428252
1132,v2-amsgrad,0.24375000000000002,0.7903912,0.2706103
1133,v2-amsgrad,0.25,0.88367,0.27687305
1134,v3_l3,-0.25,0.2767439,0.22182259
1135,v3_l3,-0.24375,0.2611846,0.21370308
1136,v3_l3,-0.2375,0.24686453,0.20583734
1137,v3_l3,-0.23125,0.23367421,0.19824374
1138,v3_l3,-0.225,0.22150186,0.1909296
1139,v3_l3,-0.21875,0.21023825,0.18388823
1140,v3_l3,-0.2125,0.19977976,0.17710294
1141,v3_l3,-0.20625,0.19003083,0.17055652
1142,v3_l3,-0.2,0.1809048,0.1642229
1143,v3_l3,-0.19375,0.17232442,0.15808097
1144,v3_l3,-0.1875,0.16422188,0.15210581
1145,v3_l3,-0.18125,0.156538,0.1462728
1146,v3_l3,-0.175,0.14922176,0.14056648
1147,v3_l3,-0.16875,0.14222933,0.13496478
1148,v3_l3,-0.16249999999999998,0.13552305,0.12945214
1149,v3_l3,-0.15625,0.12907068,0.12401658
1150,v3_l3,-0.15,0.122844465,0.11864388
1151,v3_l3,-0.14375,0.11682035,0.11332797
1152,v3_l3,-0.1375,0.11097738,0.10806148
1153,v3_l3,-0.13124999999999998,0.10529706,0.10283086
1154,v3_l3,-0.125,0.099762835,0.09764297
1155,v3_l3,-0.11875,0.09435976,0.092486456
1156,v3_l3,-0.11249999999999999,0.08907409,0.087364435
1157,v3_l3,-0.10624999999999998,0.08389297,0.082273
1158,v3_l3,-0.09999999999999998,0.07880431,0.0772125
1159,v3_l3,-0.09375,0.073796526,0.07218194
1160,v3_l3,-0.0875,0.0688584,0.06718119
1161,v3_l3,-0.08124999999999999,0.0639789,0.06221091
1162,v3_l3,-0.07499999999999998,0.059147213,0.05727339
1163,v3_l3,-0.06874999999999998,0.05435256,0.052365504
1164,v3_l3,-0.0625,0.04958403,0.047486883
1165,v3_l3,-0.056249999999999994,0.04483071,0.042637058
1166,v3_l3,-0.04999999999999999,0.04008156,0.03781778
1167,v3_l3,-0.04374999999999998,0.03532528,0.033024944
1168,v3_l3,-0.03749999999999998,0.0305507,0.02825592
1169,v3_l3,-0.03125,0.025746835,0.023511931
1170,v3_l3,-0.024999999999999994,0.02090385,0.01878775
1171,v3_l3,-0.01874999999999999,0.016015884,0.014079137
1172,v3_l3,-0.012499999999999983,0.011091556,0.009384718
1173,v3_l3,-0.006249999999999978,0.0062167654,0.0046969177
1174,v3_l3,0.0,0.0024937368,9.990359e-05
1175,v3_l3,0.006250000000000033,0.005417747,0.004677233
1176,v3_l3,0.012500000000000011,0.010608933,0.009371432
1177,v3_l3,0.01874999999999999,0.016165204,0.014079002
1178,v3_l3,0.025000000000000022,0.02196075,0.018807542
1179,v3_l3,0.03125,0.027987996,0.023567773
1180,v3_l3,0.03750000000000003,0.03426052,0.028359232
1181,v3_l3,0.04375000000000001,0.040798537,0.033191163
1182,v3_l3,0.050000000000000044,0.04762496,0.03807707
1183,v3_l3,0.05625000000000002,0.05476395,0.043019995
1184,v3_l3,0.0625,0.062239967,0.04802525
1185,v3_l3,0.06875000000000003,0.07007705,0.053102903
1186,v3_l3,0.07500000000000001,0.07829805,0.058263354
1187,v3_l3,0.08125000000000004,0.0869238,0.06350965
1188,v3_l3,0.08750000000000002,0.095972314,0.068845555
1189,v3_l3,0.09375,0.10545752,0.074284524
1190,v3_l3,0.10000000000000003,0.11538828,0.07982881
1191,v3_l3,0.10625000000000001,0.12576722,0.08548443
1192,v3_l3,0.11250000000000004,0.13658929,0.09125043
1193,v3_l3,0.11875000000000002,0.1478407,0.09713597
1194,v3_l3,0.125,0.15949771,0.10314049
1195,v3_l3,0.13125000000000003,0.1715258,0.10926062
1196,v3_l3,0.1375,0.18387917,0.11549649
1197,v3_l3,0.14375000000000004,0.19650114,0.12184209
1198,v3_l3,0.15000000000000002,0.20932561,0.12829189
1199,v3_l3,0.15625,0.22227979,0.13483405
1200,v3_l3,0.16250000000000003,0.23528975,0.14145555
1201,v3_l3,0.16875,0.24828853,0.1481382
1202,v3_l3,0.17500000000000004,0.2612282,0.1548622
1203,v3_l3,0.18125000000000002,0.27409708,0.16160491
1204,v3_l3,0.1875,0.28694266,0.1683358
1205,v3_l3,0.19375000000000003,0.29990017,0.17501771
1206,v3_l3,0.2,0.31322676,0.18162449
1207,v3_l3,0.20625000000000004,0.3273379,0.18811667
1208,v3_l3,0.21250000000000002,0.3428406,0.19445713
1209,v3_l3,0.21875,0.36055675,0.20061901
1210,v3_l3,0.22500000000000003,0.38153213,0.20657536
1211,v3_l3,0.23125,0.4070474,0.21231598
1212,v3_l3,0.23750000000000004,0.4386956,0.21783638
1213,v3_l3,0.24375000000000002,0.47871965,0.22314873
1214,v3_l3,0.25,0.531139,0.22824317
